,x,y,z,dataset_name,dataset_color
419,1.3281362,1.9221531,2.1309373,ogbg-molpcba,0.0
420,2.1601298,2.9503834,2.1699789,ogbg-molpcba,0.0
421,2.2768903,3.14881,2.5116048,ogbg-molpcba,0.0
422,4.423371,1.1278445,2.805432,ogbg-molpcba,0.0
423,1.337238,2.0848572,2.2713284,ogbg-molpcba,0.0
424,4.245733,2.5366523,2.939382,ogbg-molpcba,0.0
425,4.0869575,2.6533866,2.952091,ogbg-molpcba,0.0
426,4.4395285,2.340003,2.802773,ogbg-molpcba,0.0
427,2.177383,2.9426796,2.367291,ogbg-molpcba,0.0
428,2.8715515,3.2448852,2.2539632,ogbg-molpcba,0.0
429,1.1471765,2.1669724,2.0984526,ogbg-molpcba,0.0
430,2.2029233,2.9189568,2.382937,ogbg-molpcba,0.0
431,3.7588797,2.9812522,2.4789314,ogbg-molpcba,0.0
432,4.1743937,3.144677,2.498886,ogbg-molpcba,0.0
433,2.0771174,2.2015154,3.3541684,ogbg-molpcba,0.0
434,2.3915198,3.1568155,2.6717558,ogbg-molpcba,0.0
435,2.5389044,3.1786559,2.695219,ogbg-molpcba,0.0
436,1.9755524,2.252917,3.3171513,ogbg-molpcba,0.0
437,3.3030734,2.9985137,2.787468,ogbg-molpcba,0.0
438,2.2819195,3.1226213,2.1375468,ogbg-molpcba,0.0
439,2.0931585,2.1915896,3.3744318,ogbg-molpcba,0.0
440,4.275416,2.5307703,2.9334257,ogbg-molpcba,0.0
441,3.0852559,3.1339846,2.794761,ogbg-molpcba,0.0
442,4.169633,2.5161676,2.98973,ogbg-molpcba,0.0
443,4.442436,2.3533163,2.7977717,ogbg-molpcba,0.0
444,2.8862922,3.256547,2.2583146,ogbg-molpcba,0.0
445,3.0847797,3.3929389,2.3582952,ogbg-molpcba,0.0
446,3.6783197,3.0059445,2.6341476,ogbg-molpcba,0.0
447,2.2010124,3.1483543,2.453602,ogbg-molpcba,0.0
448,2.1086614,2.8739088,2.4986663,ogbg-molpcba,0.0
449,2.7938108,3.0086164,2.665654,ogbg-molpcba,0.0
450,2.269052,2.9635549,2.5048952,ogbg-molpcba,0.0
451,4.2512636,2.4904094,2.975355,ogbg-molpcba,0.0
452,2.1657102,2.8244157,2.258458,ogbg-molpcba,0.0
453,3.5561473,2.6616552,3.0599952,ogbg-molpcba,0.0
454,3.3224878,3.1744936,2.365321,ogbg-molpcba,0.0
455,4.3476486,2.7728062,2.674305,ogbg-molpcba,0.0
456,1.0625138,2.191884,2.2126207,ogbg-molpcba,0.0
457,1.1304567,2.2235482,2.4873552,ogbg-molpcba,0.0
458,3.0421038,3.2615733,2.473167,ogbg-molpcba,0.0
459,2.2282586,3.1691291,2.3905816,ogbg-molpcba,0.0
460,4.3279004,2.7112012,2.7769299,ogbg-molpcba,0.0
461,1.1630555,2.2214618,2.43706,ogbg-molpcba,0.0
462,2.3857243,2.9715683,2.7522285,ogbg-molpcba,0.0
463,2.445203,3.0107884,2.6450942,ogbg-molpcba,0.0
464,2.121713,3.0491467,2.3910892,ogbg-molpcba,0.0
465,1.2630593,2.152504,2.30918,ogbg-molpcba,0.0
466,4.135388,2.6789455,2.8624694,ogbg-molpcba,0.0
467,2.096397,2.1984074,3.362591,ogbg-molpcba,0.0
468,3.6994336,3.0601575,2.6126654,ogbg-molpcba,0.0
469,3.25216,2.9955487,2.8793402,ogbg-molpcba,0.0
470,3.1552188,3.18757,2.7199135,ogbg-molpcba,0.0
471,1.3178304,1.9697269,2.098094,ogbg-molpcba,0.0
472,2.1221747,3.035371,2.343701,ogbg-molpcba,0.0
473,1.0592294,2.2074988,2.2585595,ogbg-molpcba,0.0
474,4.233921,2.1099818,2.6012259,ogbg-molpcba,0.0
475,3.6557937,3.0202575,2.5855346,ogbg-molpcba,0.0
476,1.1820695,2.0550904,2.153813,ogbg-molpcba,0.0
477,4.0249405,2.700991,2.8216033,ogbg-molpcba,0.0
478,1.133564,2.1407683,2.091541,ogbg-molpcba,0.0
479,3.1454573,3.117069,2.6222656,ogbg-molpcba,0.0
480,3.4578955,2.6937575,3.060896,ogbg-molpcba,0.0
481,2.652671,3.195787,2.6024053,ogbg-molpcba,0.0
482,2.0144947,2.1920679,2.2485003,ogbg-molpcba,0.0
483,3.4064693,3.0862048,2.6654904,ogbg-molpcba,0.0
484,3.178971,3.1786566,2.7347324,ogbg-molpcba,0.0
485,3.6639783,2.7652442,2.973355,ogbg-molpcba,0.0
486,3.1428258,3.185344,2.6835535,ogbg-molpcba,0.0
487,3.2388499,3.2761266,2.5232239,ogbg-molpcba,0.0
488,1.0851835,2.17121,2.1653593,ogbg-molpcba,0.0
489,4.3371315,2.130997,2.4791079,ogbg-molpcba,0.0
490,3.042416,3.0734544,2.8476322,ogbg-molpcba,0.0
491,2.153373,3.0490313,2.4875195,ogbg-molpcba,0.0
492,2.274592,3.0064423,2.7006657,ogbg-molpcba,0.0
493,2.2834914,3.161356,2.489624,ogbg-molpcba,0.0
494,2.581733,3.1677625,2.6867993,ogbg-molpcba,0.0
495,1.3180797,1.9322172,2.1415575,ogbg-molpcba,0.0
496,4.30385,2.523053,2.7733865,ogbg-molpcba,0.0
497,2.5036259,3.2915852,2.2499342,ogbg-molpcba,0.0
498,4.3010635,2.2876263,2.6543071,ogbg-molpcba,0.0
499,4.3282485,0.9812406,2.9383063,ogbg-molpcba,0.0
500,3.0780332,3.1056144,2.7755532,ogbg-molpcba,0.0
501,2.1401007,2.8242455,2.1685221,ogbg-molpcba,0.0
502,2.2155764,2.9897046,2.4635785,ogbg-molpcba,0.0
503,2.1511476,3.026951,2.5033813,ogbg-molpcba,0.0
504,2.7307644,3.1787207,2.4795618,ogbg-molpcba,0.0
505,3.9573188,2.9861438,2.680331,ogbg-molpcba,0.0
506,2.3782852,3.031308,2.39659,ogbg-molpcba,0.0
507,2.9600322,3.1026416,2.5695353,ogbg-molpcba,0.0
508,3.4682717,3.1458502,2.4630945,ogbg-molpcba,0.0
509,4.008845,2.646707,2.9901319,ogbg-molpcba,0.0
510,3.6670456,2.9949977,2.580338,ogbg-molpcba,0.0
511,3.5288174,2.7921183,2.927683,ogbg-molpcba,0.0
512,3.9542894,2.7124336,2.843598,ogbg-molpcba,0.0
513,3.8911233,2.8977144,2.7629852,ogbg-molpcba,0.0
514,2.1764216,2.4299014,2.3008964,ogbg-molpcba,0.0
515,4.1773267,2.1137316,2.609535,ogbg-molpcba,0.0
516,3.3729334,3.5662205,2.2334955,ogbg-molpcba,0.0
517,3.3490303,2.9106343,2.9314265,ogbg-molpcba,0.0
518,2.0744357,2.1995165,3.3583333,ogbg-molpcba,0.0
519,4.2931643,2.1561944,2.6834908,ogbg-molpcba,0.0
520,2.0986607,2.9646423,2.3654177,ogbg-molpcba,0.0
521,3.0499794,3.0798013,2.823084,ogbg-molpcba,0.0
522,2.964241,3.2005877,2.5717375,ogbg-molpcba,0.0
523,1.0698233,2.0719087,2.183872,ogbg-molpcba,0.0
524,2.4037876,3.161632,2.607725,ogbg-molpcba,0.0
525,3.3189938,3.0508084,2.8088923,ogbg-molpcba,0.0
526,2.1316352,2.7103584,2.2696226,ogbg-molpcba,0.0
527,2.3838806,3.0050201,2.5620878,ogbg-molpcba,0.0
528,2.1308362,2.8035784,2.2716448,ogbg-molpcba,0.0
529,3.7847564,3.1731968,2.5501053,ogbg-molpcba,0.0
530,2.1352756,2.8480225,2.3995757,ogbg-molpcba,0.0
531,2.0992403,2.5132077,2.2154717,ogbg-molpcba,0.0
532,3.156516,3.1042254,0.6052386,ogbg-molpcba,0.0
533,4.1031976,3.0879326,2.5393069,ogbg-molpcba,0.0
534,2.8456159,2.9949532,2.6935182,ogbg-molpcba,0.0
535,2.111995,2.8418124,2.0432682,ogbg-molpcba,0.0
536,3.9952111,2.6531153,2.9758189,ogbg-molpcba,0.0
537,1.1356746,2.0885096,2.1125362,ogbg-molpcba,0.0
538,3.9550865,3.2177417,2.5288763,ogbg-molpcba,0.0
539,2.9563985,3.1566432,2.30544,ogbg-molpcba,0.0
540,2.7090402,3.4320824,2.22383,ogbg-molpcba,0.0
541,2.6675246,3.2211244,2.179778,ogbg-molpcba,0.0
542,2.1047099,2.8350198,2.0404618,ogbg-molpcba,0.0
543,2.9804478,3.1107895,2.5513868,ogbg-molpcba,0.0
544,2.651109,3.2382574,2.1685536,ogbg-molpcba,0.0
545,3.6053169,2.8100739,2.860145,ogbg-molpcba,0.0
546,2.1142216,2.8788927,2.4394715,ogbg-molpcba,0.0
547,2.642107,3.1984506,2.6279466,ogbg-molpcba,0.0
548,2.5242007,3.3187656,2.2789886,ogbg-molpcba,0.0
549,2.9709625,3.0171518,2.8777864,ogbg-molpcba,0.0
550,4.0323606,2.51154,3.0456781,ogbg-molpcba,0.0
551,3.3146586,3.1084116,2.742133,ogbg-molpcba,0.0
552,3.2001092,3.1837442,2.582125,ogbg-molpcba,0.0
553,2.074794,2.812376,2.375943,ogbg-molpcba,0.0
554,2.65666,3.1285586,2.591968,ogbg-molpcba,0.0
555,1.892159,2.2427366,3.2107875,ogbg-molpcba,0.0
556,2.4225538,3.0752265,2.6415029,ogbg-molpcba,0.0
557,2.5809553,3.326325,2.2100332,ogbg-molpcba,0.0
558,3.6689188,2.9476428,2.6482537,ogbg-molpcba,0.0
559,2.7422316,3.241771,2.4909632,ogbg-molpcba,0.0
560,2.8375947,3.1085231,2.8184474,ogbg-molpcba,0.0
561,1.902752,2.2398846,3.0693603,ogbg-molpcba,0.0
562,2.3755221,3.1006114,2.6816485,ogbg-molpcba,0.0
563,2.5544631,3.273466,2.3870642,ogbg-molpcba,0.0
564,2.1012359,2.986218,2.3573878,ogbg-molpcba,0.0
565,2.186257,3.0146952,2.4774127,ogbg-molpcba,0.0
566,0.25318116,3.1465924,2.5866098,ogbg-molpcba,0.0
567,3.8962853,3.0045826,2.459526,ogbg-molpcba,0.0
568,2.1056964,2.8551645,2.3499494,ogbg-molpcba,0.0
569,2.3511734,2.2325156,3.5343535,ogbg-molpcba,0.0
570,2.7305126,3.030397,2.813914,ogbg-molpcba,0.0
571,3.3016872,3.0285878,2.8341951,ogbg-molpcba,0.0
572,2.8858936,3.200647,2.7393556,ogbg-molpcba,0.0
573,3.8307428,2.8810735,2.894782,ogbg-molpcba,0.0
574,3.5555124,3.3426843,2.4763641,ogbg-molpcba,0.0
575,2.4503584,3.0753682,2.222469,ogbg-molpcba,0.0
576,1.3270473,1.9317449,2.1261938,ogbg-molpcba,0.0
577,4.263955,3.2023327,2.4508362,ogbg-molpcba,0.0
578,2.297442,3.026021,2.390543,ogbg-molpcba,0.0
579,1.327141,2.0892715,2.2746391,ogbg-molpcba,0.0
580,2.268814,3.0209503,2.6651278,ogbg-molpcba,0.0
581,2.974402,2.99802,2.8937118,ogbg-molpcba,0.0
582,1.2344542,2.0440319,2.1418111,ogbg-molpcba,0.0
583,1.9085064,2.2449262,3.2836783,ogbg-molpcba,0.0
584,4.0392294,2.5441353,3.036247,ogbg-molpcba,0.0
585,0.9963378,2.143893,2.298981,ogbg-molpcba,0.0
586,1.5979036,2.3472743,3.1866057,ogbg-molpcba,0.0
587,2.278144,2.960252,2.5276158,ogbg-molpcba,0.0
588,3.5287306,2.9738977,2.8341746,ogbg-molpcba,0.0
589,2.143609,3.0165577,2.1675146,ogbg-molpcba,0.0
590,2.4928958,3.1561992,2.5089278,ogbg-molpcba,0.0
591,2.1390183,2.9166265,2.4908338,ogbg-molpcba,0.0
592,3.9269402,2.4684622,3.1047056,ogbg-molpcba,0.0
593,1.3425325,2.005604,2.1132267,ogbg-molpcba,0.0
594,3.4734812,3.223765,2.5675232,ogbg-molpcba,0.0
595,3.7657776,2.8080583,2.9721649,ogbg-molpcba,0.0
596,3.33391,3.1939192,2.3608785,ogbg-molpcba,0.0
597,2.365824,2.969193,2.6791744,ogbg-molpcba,0.0
598,3.481672,3.0205894,2.5002065,ogbg-molpcba,0.0
599,1.325309,1.9262447,2.1334531,ogbg-molpcba,0.0
600,2.2999306,3.1305335,2.5418513,ogbg-molpcba,0.0
601,3.7729383,3.1392822,2.4324563,ogbg-molpcba,0.0
602,4.1908774,2.1141336,2.6084125,ogbg-molpcba,0.0
603,2.2062578,2.8607817,2.2367692,ogbg-molpcba,0.0
604,3.515607,2.8832884,2.8896039,ogbg-molpcba,0.0
605,3.8488762,2.8453104,2.7360446,ogbg-molpcba,0.0
606,3.4873857,3.0395682,2.5381393,ogbg-molpcba,0.0
607,3.2506988,3.3041742,2.5051591,ogbg-molpcba,0.0
608,2.5640557,3.2004514,2.680371,ogbg-molpcba,0.0
609,2.6837597,3.2454348,2.1787634,ogbg-molpcba,0.0
610,2.010062,2.2557962,2.1956131,ogbg-molpcba,0.0
611,0.98741025,2.138483,2.2512069,ogbg-molpcba,0.0
612,3.8634892,2.713371,2.8826067,ogbg-molpcba,0.0
613,3.8860807,2.8586168,2.6572275,ogbg-molpcba,0.0
614,2.3756387,3.1063533,2.6848023,ogbg-molpcba,0.0
615,2.268083,3.0283546,2.6846905,ogbg-molpcba,0.0
616,3.8806522,2.8710568,2.7573996,ogbg-molpcba,0.0
617,3.8740728,2.7427928,2.8084657,ogbg-molpcba,0.0
618,3.981924,2.4824302,3.084094,ogbg-molpcba,0.0
619,4.0295243,2.5085998,3.0533535,ogbg-molpcba,0.0
620,1.3212932,1.942034,2.1231127,ogbg-molpcba,0.0
621,2.595218,3.141579,2.430464,ogbg-molpcba,0.0
622,2.4283965,3.0822072,2.452807,ogbg-molpcba,0.0
623,1.3136814,1.9612441,2.0991604,ogbg-molpcba,0.0
624,3.526839,2.6524599,3.0815678,ogbg-molpcba,0.0
625,3.5420306,2.6856928,3.04683,ogbg-molpcba,0.0
626,2.376704,2.9795475,2.6690366,ogbg-molpcba,0.0
627,2.3901477,3.097266,2.6316426,ogbg-molpcba,0.0
628,3.1692495,3.1838908,2.629584,ogbg-molpcba,0.0
629,2.0696964,2.6983283,2.1553602,ogbg-molpcba,0.0
630,3.8304155,2.8280883,2.733139,ogbg-molpcba,0.0
631,2.1339445,2.912831,2.1601944,ogbg-molpcba,0.0
632,2.3726373,3.0307553,2.3873405,ogbg-molpcba,0.0
633,1.0868169,2.1653984,2.1729236,ogbg-molpcba,0.0
634,2.1650524,3.0591662,2.4800775,ogbg-molpcba,0.0
635,2.048991,2.855073,2.3497188,ogbg-molpcba,0.0
636,1.0801195,2.0753086,2.214917,ogbg-molpcba,0.0
637,2.0810702,2.977083,2.345039,ogbg-molpcba,0.0
638,1.1677816,2.076024,2.1124825,ogbg-molpcba,0.0
639,3.6640272,2.7640245,2.9766898,ogbg-molpcba,0.0
640,3.355215,3.245107,2.4099293,ogbg-molpcba,0.0
641,1.3169003,1.9490572,2.115922,ogbg-molpcba,0.0
642,3.507928,3.2466571,2.4708402,ogbg-molpcba,0.0
643,2.2185197,3.169773,2.406963,ogbg-molpcba,0.0
644,4.2689414,2.166595,2.7054539,ogbg-molpcba,0.0
645,3.5705993,3.9956696,1.4700131,ogbg-molpcba,0.0
646,3.2996056,3.110794,2.4581437,ogbg-molpcba,0.0
647,2.7379394,3.1742234,2.4895084,ogbg-molpcba,0.0
648,1.873469,2.2462714,3.1855114,ogbg-molpcba,0.0
649,3.89829,2.739323,2.804271,ogbg-molpcba,0.0
650,3.43393,3.0913496,2.6231587,ogbg-molpcba,0.0
651,3.3110042,3.1265528,2.413232,ogbg-molpcba,0.0
652,2.1711879,2.9650366,2.1515498,ogbg-molpcba,0.0
653,2.7765741,2.9960532,2.7011988,ogbg-molpcba,0.0
654,2.6416285,3.1805637,2.616667,ogbg-molpcba,0.0
655,4.733343,4.159074,2.6080825,ogbg-molpcba,0.0
656,1.6055956,2.3441758,3.1877682,ogbg-molpcba,0.0
657,2.6693146,3.2094262,2.2335553,ogbg-molpcba,0.0
658,2.4308178,3.0878243,2.4015515,ogbg-molpcba,0.0
659,4.111354,2.5951848,2.6089232,ogbg-molpcba,0.0
660,3.636142,2.989732,2.720809,ogbg-molpcba,0.0
661,3.5289898,2.9497156,2.852324,ogbg-molpcba,0.0
662,3.2492013,2.9860988,2.854768,ogbg-molpcba,0.0
663,2.0046597,2.2329028,3.0926247,ogbg-molpcba,0.0
664,3.6477683,2.9607947,2.6993723,ogbg-molpcba,0.0
665,4.2499466,2.1152382,2.5934384,ogbg-molpcba,0.0
666,2.5361285,3.2516158,2.43799,ogbg-molpcba,0.0
667,2.12814,2.9331107,2.4550278,ogbg-molpcba,0.0
668,4.3416867,2.7665489,2.7521205,ogbg-molpcba,0.0
669,2.1185193,3.035681,2.363781,ogbg-molpcba,0.0
670,2.5806491,3.1586607,2.7161753,ogbg-molpcba,0.0
671,3.0429118,2.093051,2.757443,ogbg-molpcba,0.0
672,1.1268228,2.2214217,2.428827,ogbg-molpcba,0.0
673,2.5004003,3.1517158,2.5044305,ogbg-molpcba,0.0
674,2.831409,3.2982206,2.3281374,ogbg-molpcba,0.0
675,2.3099377,3.0670602,2.321258,ogbg-molpcba,0.0
676,2.8948324,3.612629,2.0135217,ogbg-molpcba,0.0
677,4.435617,2.2216854,2.6503294,ogbg-molpcba,0.0
678,3.3344355,2.8819683,2.9448836,ogbg-molpcba,0.0
679,1.1089317,2.1708155,2.1429172,ogbg-molpcba,0.0
680,3.579011,2.9402661,2.7925346,ogbg-molpcba,0.0
681,2.6027446,3.181034,2.3742912,ogbg-molpcba,0.0
682,2.0356767,2.2155988,3.57933,ogbg-molpcba,0.0
683,2.1863294,2.991524,2.1830385,ogbg-molpcba,0.0
684,2.4195378,3.0764525,2.1231136,ogbg-molpcba,0.0
685,3.8765426,2.869567,2.7596567,ogbg-molpcba,0.0
686,1.1580473,2.2409468,2.5287535,ogbg-molpcba,0.0
687,1.3163221,1.9707023,2.1009939,ogbg-molpcba,0.0
688,2.9313233,2.979725,2.9108655,ogbg-molpcba,0.0
689,1.701266,2.2882168,3.1765463,ogbg-molpcba,0.0
690,2.2120533,3.1603644,2.4371593,ogbg-molpcba,0.0
691,2.317336,3.1027565,2.2534668,ogbg-molpcba,0.0
692,1.2302879,2.2389793,2.5514493,ogbg-molpcba,0.0
693,2.101514,2.850907,2.3493235,ogbg-molpcba,0.0
694,3.0706756,2.8951292,2.9359086,ogbg-molpcba,0.0
695,2.0904157,2.872385,2.4973023,ogbg-molpcba,0.0
696,3.7312546,2.7871912,2.9630501,ogbg-molpcba,0.0
697,3.5010905,2.9249427,2.879847,ogbg-molpcba,0.0
698,2.6534333,3.1400352,2.584163,ogbg-molpcba,0.0
699,1.134296,2.1457608,2.1013763,ogbg-molpcba,0.0
700,2.0747912,2.6522346,2.3588698,ogbg-molpcba,0.0
701,2.465841,3.1911712,2.3187938,ogbg-molpcba,0.0
702,2.1042643,2.8865533,2.2600431,ogbg-molpcba,0.0
703,3.7376404,2.952083,2.5041592,ogbg-molpcba,0.0
704,3.6376953,2.986714,2.6795464,ogbg-molpcba,0.0
705,3.847453,2.9694705,2.4779155,ogbg-molpcba,0.0
706,3.4450016,3.1559165,2.6024764,ogbg-molpcba,0.0
707,2.819656,3.1179557,2.814852,ogbg-molpcba,0.0
708,2.2953992,2.2552035,3.5376854,ogbg-molpcba,0.0
709,4.0058374,2.497585,3.0641766,ogbg-molpcba,0.0
710,2.3163667,3.1684973,2.4655693,ogbg-molpcba,0.0
711,3.7595503,2.7920244,2.8566923,ogbg-molpcba,0.0
712,4.346234,2.2505028,2.5609455,ogbg-molpcba,0.0
713,1.0617341,2.2056916,2.2470465,ogbg-molpcba,0.0
714,2.117563,2.6795402,2.2191548,ogbg-molpcba,0.0
715,3.4249227,3.1301858,2.4264565,ogbg-molpcba,0.0
716,2.880536,3.1938744,2.74306,ogbg-molpcba,0.0
717,4.4265666,2.5210793,2.7094584,ogbg-molpcba,0.0
718,2.314267,2.9509132,2.7216058,ogbg-molpcba,0.0
719,2.3905573,2.982273,2.6691942,ogbg-molpcba,0.0
720,2.368431,3.0936315,2.2836857,ogbg-molpcba,0.0
721,3.0176194,3.3577592,2.528392,ogbg-molpcba,0.0
722,2.5592744,3.1087933,2.7304955,ogbg-molpcba,0.0
723,3.9385374,2.964385,2.7035265,ogbg-molpcba,0.0
724,1.1709515,2.0745182,2.0684643,ogbg-molpcba,0.0
725,2.205896,3.008317,2.4641333,ogbg-molpcba,0.0
726,3.6663816,2.9194613,2.6699398,ogbg-molpcba,0.0
727,4.2778654,2.5780375,2.8794644,ogbg-molpcba,0.0
728,2.3278267,2.0001898,2.3977094,ogbg-molpcba,0.0
729,2.2432222,3.0493617,2.2570896,ogbg-molpcba,0.0
730,4.3316054,2.121899,2.5133703,ogbg-molpcba,0.0
731,2.2746804,2.9765186,2.47022,ogbg-molpcba,0.0
732,2.3263288,2.9637747,2.682578,ogbg-molpcba,0.0
733,2.1017861,2.8191652,2.3461246,ogbg-molpcba,0.0
734,2.2068965,2.3600788,2.2977498,ogbg-molpcba,0.0
735,3.042035,3.077802,2.8486638,ogbg-molpcba,0.0
736,2.669822,3.0986893,2.5715373,ogbg-molpcba,0.0
737,2.191536,2.9228845,2.3662844,ogbg-molpcba,0.0
738,2.1687431,2.8544161,2.1777859,ogbg-molpcba,0.0
739,2.4973407,3.2189565,1.9882665,ogbg-molpcba,0.0
740,3.2821133,3.2326207,2.3257444,ogbg-molpcba,0.0
741,2.4570837,3.1605654,2.3301,ogbg-molpcba,0.0
742,2.1701083,2.8800395,2.112771,ogbg-molpcba,0.0
743,3.077513,3.1146963,2.8128626,ogbg-molpcba,0.0
744,3.8402548,2.8760138,2.8219175,ogbg-molpcba,0.0
745,3.597194,3.3024879,2.366791,ogbg-molpcba,0.0
746,2.9390743,3.1092093,2.585843,ogbg-molpcba,0.0
747,2.0359795,2.594224,2.2166052,ogbg-molpcba,0.0
748,3.2050915,3.1886387,2.574954,ogbg-molpcba,0.0
749,2.4261014,3.1719258,2.6617181,ogbg-molpcba,0.0
750,2.1181185,2.9329286,2.5397694,ogbg-molpcba,0.0
751,4.0776887,2.1119678,2.620972,ogbg-molpcba,0.0
752,3.250038,2.986645,2.8537292,ogbg-molpcba,0.0
753,2.628025,3.2378747,2.601503,ogbg-molpcba,0.0
754,2.1420875,2.9977515,2.1630232,ogbg-molpcba,0.0
755,3.9835722,2.7417583,2.653682,ogbg-molpcba,0.0
756,2.3341155,3.0935442,2.2518332,ogbg-molpcba,0.0
757,2.5682473,3.2011204,2.3956826,ogbg-molpcba,0.0
758,4.2789326,2.1505532,2.6814237,ogbg-molpcba,0.0
759,2.2662811,3.0381336,2.3058896,ogbg-molpcba,0.0
760,2.1537957,2.901915,2.5132053,ogbg-molpcba,0.0
761,3.6710463,2.7472136,2.9560983,ogbg-molpcba,0.0
762,4.0242953,2.6520333,2.9744308,ogbg-molpcba,0.0
763,3.6015148,2.9182196,2.7505376,ogbg-molpcba,0.0
764,3.2638628,2.9870656,2.8351424,ogbg-molpcba,0.0
765,1.0678011,2.0707986,2.1989176,ogbg-molpcba,0.0
766,2.306812,3.070823,2.0551572,ogbg-molpcba,0.0
767,3.9547365,2.471942,3.0969505,ogbg-molpcba,0.0
768,3.0414164,3.300212,2.4953096,ogbg-molpcba,0.0
769,2.0114372,2.7221942,2.3118315,ogbg-molpcba,0.0
770,2.0115118,2.7176669,2.3073084,ogbg-molpcba,0.0
771,2.1238554,2.5060809,2.275602,ogbg-molpcba,0.0
772,2.114511,2.5258453,2.2699385,ogbg-molpcba,0.0
773,3.6292992,2.9930463,2.7239587,ogbg-molpcba,0.0
774,2.1155624,2.5248644,2.2718656,ogbg-molpcba,0.0
775,2.271331,3.070881,2.0883763,ogbg-molpcba,0.0
776,2.1040084,2.9148974,2.4096186,ogbg-molpcba,0.0
777,3.0349672,2.8935647,2.9384465,ogbg-molpcba,0.0
778,2.1231337,2.877109,2.28848,ogbg-molpcba,0.0
779,3.517771,2.6508842,3.085414,ogbg-molpcba,0.0
780,4.2985773,2.512791,2.930015,ogbg-molpcba,0.0
781,2.4707067,3.2525175,2.3441706,ogbg-molpcba,0.0
782,2.0436714,2.2246552,3.6037278,ogbg-molpcba,0.0
783,3.8635747,2.656045,3.0008388,ogbg-molpcba,0.0
784,2.1346958,2.9819639,2.1571715,ogbg-molpcba,0.0
785,3.5908554,2.7370863,3.0055194,ogbg-molpcba,0.0
786,2.455918,3.1237378,2.5767725,ogbg-molpcba,0.0
787,4.450403,2.480287,2.674851,ogbg-molpcba,0.0
788,2.266339,2.9458687,2.1747863,ogbg-molpcba,0.0
789,2.2809732,3.045498,2.6778214,ogbg-molpcba,0.0
790,2.1200843,2.8458354,2.4067218,ogbg-molpcba,0.0
791,2.557694,3.1245785,2.4427996,ogbg-molpcba,0.0
792,3.0318506,3.0738227,2.8501842,ogbg-molpcba,0.0
793,1.8966964,2.2423985,3.0923934,ogbg-molpcba,0.0
794,2.9455945,3.4836047,2.32732,ogbg-molpcba,0.0
795,2.264807,3.009892,2.6593592,ogbg-molpcba,0.0
796,2.734485,3.0170288,2.815767,ogbg-molpcba,0.0
797,2.560327,3.101997,2.7385712,ogbg-molpcba,0.0
798,3.0909088,3.1368077,2.7950797,ogbg-molpcba,0.0
799,2.1176639,3.0305657,2.3496284,ogbg-molpcba,0.0
800,3.8583972,2.7209363,2.8703456,ogbg-molpcba,0.0
801,3.8388526,2.6634147,2.9950333,ogbg-molpcba,0.0
802,1.1491266,2.2395678,2.5198414,ogbg-molpcba,0.0
803,3.6938965,2.8665984,2.6912692,ogbg-molpcba,0.0
804,2.2720864,2.9718564,2.5181098,ogbg-molpcba,0.0
805,1.6768057,1.1982415,3.1774335,ogbg-molpcba,0.0
806,2.923367,3.0917735,2.6180377,ogbg-molpcba,0.0
807,2.2689583,3.0353646,2.674583,ogbg-molpcba,0.0
808,2.1996746,3.1575563,2.4259272,ogbg-molpcba,0.0
809,1.0785959,2.1744356,2.1770577,ogbg-molpcba,0.0
810,2.8058832,3.0853107,2.7961626,ogbg-molpcba,0.0
811,2.7871888,3.1437507,2.2500489,ogbg-molpcba,0.0
812,4.4012794,2.5316632,2.757275,ogbg-molpcba,0.0
813,2.746713,3.1977856,2.4634025,ogbg-molpcba,0.0
814,2.0552788,2.8292208,2.31077,ogbg-molpcba,0.0
815,3.41526,3.1381266,2.4148014,ogbg-molpcba,0.0
816,3.1921332,3.2019563,2.606936,ogbg-molpcba,0.0
817,2.1251204,2.7662482,2.2943993,ogbg-molpcba,0.0
818,2.290522,2.934448,2.388995,ogbg-molpcba,0.0
819,2.237972,3.0059645,2.4267752,ogbg-molpcba,0.0
820,4.322851,1.3302292,3.1221974,ogbg-molpcba,0.0
821,2.9408739,3.1835358,2.2939239,ogbg-molpcba,0.0
822,4.201949,2.1085563,2.6054118,ogbg-molpcba,0.0
823,4.172665,2.5470972,2.968934,ogbg-molpcba,0.0
824,2.107932,2.5549588,2.2534878,ogbg-molpcba,0.0
825,4.0158277,2.7603369,2.661391,ogbg-molpcba,0.0
826,1.0389062,2.2095475,2.2696967,ogbg-molpcba,0.0
827,1.5889736,2.3592026,3.2093906,ogbg-molpcba,0.0
828,1.3340253,1.927339,2.1283293,ogbg-molpcba,0.0
829,2.8757637,3.1794672,2.7568212,ogbg-molpcba,0.0
830,2.8225598,3.0798922,2.8254943,ogbg-molpcba,0.0
831,3.8386714,2.846846,2.7337523,ogbg-molpcba,0.0
832,2.2719152,2.981032,2.6556358,ogbg-molpcba,0.0
833,2.5585282,3.1030824,2.7393687,ogbg-molpcba,0.0
834,1.3750422,2.0784688,2.2874815,ogbg-molpcba,0.0
835,4.3293247,2.1267598,2.4867244,ogbg-molpcba,0.0
836,1.1229413,2.1821318,2.161302,ogbg-molpcba,0.0
837,3.4417267,3.0695233,2.4389079,ogbg-molpcba,0.0
